#    L    TT             EE             BB             TE          
  5250   0.886368E-01   0.254682E-02   0.679456E-12  -0.308500E-02
  5251   0.883969E-01   0.253636E-02   0.672211E-12  -0.306572E-02
  5252   0.881496E-01   0.252588E-02   0.665039E-12  -0.304648E-02
  5253   0.879173E-01   0.251547E-02   0.657940E-12  -0.302706E-02
  5254   0.876775E-01   0.250520E-02   0.650913E-12  -0.300752E-02
  5255   0.874304E-01   0.249476E-02   0.643958E-12  -0.298795E-02
  5256   0.871983E-01   0.248455E-02   0.637074E-12  -0.296841E-02
  5257   0.869513E-01   0.247424E-02   0.630261E-12  -0.294876E-02
  5258   0.867118E-01   0.246408E-02   0.623518E-12  -0.292900E-02
  5259   0.864649E-01   0.245383E-02   0.616846E-12  -0.290921E-02
  5260   0.862255E-01   0.244380E-02   0.610243E-12  -0.288937E-02
  5261   0.859862E-01   0.243375E-02   0.603709E-12  -0.286951E-02
  5262   0.857470E-01   0.242363E-02   0.597244E-12  -0.284960E-02
  5263   0.855003E-01   0.241372E-02   0.590847E-12  -0.282959E-02
  5264   0.852538E-01   0.240380E-02   0.584517E-12  -0.280962E-02
  5265   0.850072E-01   0.239387E-02   0.578255E-12  -0.278947E-02
  5266   0.847682E-01   0.238408E-02   0.572060E-12  -0.276950E-02
  5267   0.845292E-01   0.237429E-02   0.565931E-12  -0.274936E-02
  5268   0.842754E-01   0.236456E-02   0.559869E-12  -0.272925E-02
  5269   0.840366E-01   0.235490E-02   0.553871E-12  -0.270911E-02
  5270   0.837903E-01   0.234523E-02   0.547939E-12  -0.268901E-02
  5271   0.835367E-01   0.233563E-02   0.542072E-12  -0.266889E-02
  5272   0.832980E-01   0.232609E-02   0.536268E-12  -0.264873E-02
  5273   0.830518E-01   0.231670E-02   0.530529E-12  -0.262861E-02
  5274   0.828132E-01   0.230723E-02   0.524853E-12  -0.260846E-02
  5275   0.825672E-01   0.229783E-02   0.519239E-12  -0.258836E-02
  5276   0.823287E-01   0.228849E-02   0.513688E-12  -0.256823E-02
  5277   0.820828E-01   0.227923E-02   0.508199E-12  -0.254821E-02
  5278   0.818295E-01   0.226995E-02   0.502771E-12  -0.252817E-02
  5279   0.815837E-01   0.226090E-02   0.497404E-12  -0.250810E-02
  5280   0.813379E-01   0.225176E-02   0.492098E-12  -0.248814E-02
  5281   0.810996E-01   0.224270E-02   0.486853E-12  -0.246824E-02
  5282   0.808465E-01   0.223378E-02   0.481666E-12  -0.244830E-02
  5283   0.806009E-01   0.222478E-02   0.476540E-12  -0.242841E-02
  5284   0.803628E-01   0.221592E-02   0.471471E-12  -0.240857E-02
  5285   0.801098E-01   0.220714E-02   0.466462E-12  -0.238886E-02
  5286   0.798643E-01   0.219835E-02   0.461510E-12  -0.236918E-02
  5287   0.796263E-01   0.218955E-02   0.456616E-12  -0.234956E-02
  5288   0.793808E-01   0.218098E-02   0.451778E-12  -0.233006E-02
  5289   0.791280E-01   0.217240E-02   0.446997E-12  -0.231046E-02
  5290   0.788827E-01   0.216382E-02   0.442273E-12  -0.229106E-02
  5291   0.786448E-01   0.215531E-02   0.437604E-12  -0.227171E-02
  5292   0.783921E-01   0.214688E-02   0.432990E-12  -0.225248E-02
  5293   0.781469E-01   0.213858E-02   0.428431E-12  -0.223331E-02
  5294   0.779092E-01   0.213022E-02   0.423927E-12  -0.221425E-02
  5295   0.776566E-01   0.212192E-02   0.419476E-12  -0.219533E-02
  5296   0.774189E-01   0.211370E-02   0.415079E-12  -0.217638E-02
  5297   0.771738E-01   0.210562E-02   0.410734E-12  -0.215756E-02
  5298   0.769214E-01   0.209747E-02   0.406443E-12  -0.213893E-02
  5299   0.766838E-01   0.208946E-02   0.402203E-12  -0.212029E-02
  5300   0.764388E-01   0.208145E-02   0.398015E-12  -0.210185E-02
  5301   0.761939E-01   0.207352E-02   0.393878E-12  -0.208353E-02
  5302   0.759490E-01   0.206573E-02   0.389792E-12  -0.206520E-02
  5303   0.757041E-01   0.205795E-02   0.385756E-12  -0.204714E-02
  5304   0.754593E-01   0.205016E-02   0.381770E-12  -0.202914E-02
  5305   0.752145E-01   0.204245E-02   0.377834E-12  -0.201119E-02
  5306   0.749697E-01   0.203481E-02   0.373947E-12  -0.199344E-02
  5307   0.747249E-01   0.202724E-02   0.370108E-12  -0.197575E-02
  5308   0.744802E-01   0.201968E-02   0.366317E-12  -0.195827E-02
  5309   0.742504E-01   0.201227E-02   0.362573E-12  -0.194099E-02
  5310   0.739983E-01   0.200485E-02   0.358877E-12  -0.192377E-02
  5311   0.737611E-01   0.199759E-02   0.355228E-12  -0.190660E-02
  5312   0.735239E-01   0.199025E-02   0.351625E-12  -0.188979E-02
  5313   0.732793E-01   0.198299E-02   0.348068E-12  -0.187303E-02
  5314   0.730422E-01   0.197580E-02   0.344556E-12  -0.185641E-02
  5315   0.728051E-01   0.196869E-02   0.341089E-12  -0.183985E-02
  5316   0.725680E-01   0.196158E-02   0.337666E-12  -0.182356E-02
  5317   0.723309E-01   0.195455E-02   0.334288E-12  -0.180734E-02
  5318   0.720865E-01   0.194760E-02   0.330953E-12  -0.179140E-02
  5319   0.718495E-01   0.194064E-02   0.327662E-12  -0.177552E-02
  5320   0.716125E-01   0.193369E-02   0.324413E-12  -0.175978E-02
  5321   0.713755E-01   0.192690E-02   0.321206E-12  -0.174424E-02
  5322   0.711385E-01   0.192010E-02   0.318041E-12  -0.172891E-02
  5323   0.709016E-01   0.191353E-02   0.314918E-12  -0.171372E-02
  5324   0.706640E-01   0.190682E-02   0.311835E-12  -0.169874E-02
  5325   0.704315E-01   0.190018E-02   0.308793E-12  -0.168390E-02
  5326   0.701991E-01   0.189370E-02   0.305791E-12  -0.166926E-02
  5327   0.699667E-01   0.188714E-02   0.302828E-12  -0.165477E-02
  5328   0.697276E-01   0.188074E-02   0.299905E-12  -0.164041E-02
  5329   0.695027E-01   0.187435E-02   0.297020E-12  -0.162633E-02
  5330   0.692711E-01   0.186796E-02   0.294174E-12  -0.161240E-02
  5331   0.690395E-01   0.186164E-02   0.291365E-12  -0.159868E-02
  5332   0.688072E-01   0.185548E-02   0.288594E-12  -0.158502E-02
  5333   0.685831E-01   0.184926E-02   0.285859E-12  -0.157165E-02
  5334   0.683515E-01   0.184303E-02   0.283161E-12  -0.155842E-02
  5335   0.681192E-01   0.183689E-02   0.280499E-12  -0.154533E-02
  5336   0.678951E-01   0.183083E-02   0.277872E-12  -0.153246E-02
  5337   0.676710E-01   0.182485E-02   0.275281E-12  -0.151987E-02
  5338   0.674440E-01   0.181887E-02   0.272724E-12  -0.150743E-02
  5339   0.672192E-01   0.181290E-02   0.270201E-12  -0.149513E-02
  5340   0.669951E-01   0.180702E-02   0.267713E-12  -0.148304E-02
  5341   0.667726E-01   0.180121E-02   0.265257E-12  -0.147124E-02
  5342   0.665508E-01   0.179533E-02   0.262834E-12  -0.145952E-02
  5343   0.663297E-01   0.178962E-02   0.260444E-12  -0.144808E-02
  5344   0.661086E-01   0.178383E-02   0.258086E-12  -0.143671E-02
  5345   0.658898E-01   0.177820E-02   0.255759E-12  -0.142564E-02
  5346   0.656703E-01   0.177258E-02   0.253463E-12  -0.141471E-02
  5347   0.654515E-01   0.176697E-02   0.251198E-12  -0.140400E-02
  5348   0.652356E-01   0.176136E-02   0.248963E-12  -0.139343E-02
  5349   0.650191E-01   0.175591E-02   0.246758E-12  -0.138316E-02
  5350   0.648040E-01   0.175048E-02   0.244582E-12  -0.137303E-02
  5351   0.645889E-01   0.174497E-02   0.242435E-12  -0.136312E-02
  5352   0.643761E-01   0.173955E-02   0.240317E-12  -0.135343E-02
  5353   0.641632E-01   0.173414E-02   0.238226E-12  -0.134382E-02
  5354   0.639519E-01   0.172881E-02   0.236163E-12  -0.133450E-02
  5355   0.637413E-01   0.172356E-02   0.234126E-12  -0.132533E-02
  5356   0.635321E-01   0.171826E-02   0.232117E-12  -0.131637E-02
  5357   0.633230E-01   0.171303E-02   0.230133E-12  -0.130757E-02
  5358   0.631161E-01   0.170789E-02   0.228176E-12  -0.129907E-02
  5359   0.629099E-01   0.170269E-02   0.226243E-12  -0.129071E-02
  5360   0.627038E-01   0.169757E-02   0.224335E-12  -0.128250E-02
  5361   0.625006E-01   0.169246E-02   0.222452E-12  -0.127452E-02
  5362   0.622966E-01   0.168736E-02   0.220593E-12  -0.126676E-02
  5363   0.620942E-01   0.168242E-02   0.218757E-12  -0.125923E-02
  5364   0.618932E-01   0.167735E-02   0.216944E-12  -0.125177E-02
  5365   0.616929E-01   0.167243E-02   0.215153E-12  -0.124461E-02
  5366   0.614942E-01   0.166746E-02   0.213385E-12  -0.123753E-02
  5367   0.612962E-01   0.166257E-02   0.211638E-12  -0.123067E-02
  5368   0.610996E-01   0.165769E-02   0.209913E-12  -0.122404E-02
  5369   0.609038E-01   0.165282E-02   0.208208E-12  -0.121756E-02
  5370   0.607095E-01   0.164797E-02   0.206524E-12  -0.121139E-02
  5371   0.605166E-01   0.164320E-02   0.204860E-12  -0.120529E-02
  5372   0.603245E-01   0.163845E-02   0.203215E-12  -0.119942E-02
  5373   0.601331E-01   0.163363E-02   0.201589E-12  -0.119371E-02
  5374   0.599439E-01   0.162890E-02   0.199981E-12  -0.118814E-02
  5375   0.597554E-01   0.162419E-02   0.198392E-12  -0.118281E-02
  5376   0.595677E-01   0.161957E-02   0.196820E-12  -0.117764E-02
  5377   0.593815E-01   0.161488E-02   0.195266E-12  -0.117261E-02
  5378   0.591967E-01   0.161028E-02   0.193728E-12  -0.116782E-02
  5379   0.590127E-01   0.160570E-02   0.192207E-12  -0.116319E-02
  5380   0.588286E-01   0.160098E-02   0.190701E-12  -0.115871E-02
  5381   0.586475E-01   0.159650E-02   0.189211E-12  -0.115446E-02
  5382   0.584686E-01   0.159196E-02   0.187736E-12  -0.115029E-02
  5383   0.582890E-01   0.158744E-02   0.186275E-12  -0.114636E-02
  5384   0.581115E-01   0.158286E-02   0.184829E-12  -0.114266E-02
  5385   0.579355E-01   0.157844E-02   0.183396E-12  -0.113897E-02
  5386   0.577596E-01   0.157403E-02   0.181976E-12  -0.113551E-02
  5387   0.575858E-01   0.156957E-02   0.180569E-12  -0.113228E-02
  5388   0.574127E-01   0.156513E-02   0.179174E-12  -0.112907E-02
  5389   0.572419E-01   0.156077E-02   0.177791E-12  -0.112608E-02
  5390   0.570710E-01   0.155636E-02   0.176420E-12  -0.112326E-02
  5391   0.569023E-01   0.155204E-02   0.175059E-12  -0.112060E-02
  5392   0.567344E-01   0.154758E-02   0.173709E-12  -0.111810E-02
  5393   0.565687E-01   0.154322E-02   0.172369E-12  -0.111569E-02
  5394   0.564029E-01   0.153888E-02   0.171038E-12  -0.111344E-02
  5395   0.562393E-01   0.153463E-02   0.169717E-12  -0.111135E-02
  5396   0.560765E-01   0.153032E-02   0.168404E-12  -0.110950E-02
  5397   0.559159E-01   0.152602E-02   0.167100E-12  -0.110773E-02
  5398   0.557552E-01   0.152175E-02   0.165803E-12  -0.110613E-02
  5399   0.555960E-01   0.151742E-02   0.164514E-12  -0.110462E-02
  5400   0.554390E-01   0.151319E-02   0.163232E-12  -0.110327E-02
  5401   0.552820E-01   0.150897E-02   0.161956E-12  -0.110201E-02
  5402   0.551279E-01   0.150484E-02   0.160688E-12  -0.110092E-02
  5403   0.549738E-01   0.150059E-02   0.159426E-12  -0.109998E-02
  5404   0.548219E-01   0.149635E-02   0.158171E-12  -0.109914E-02
  5405   0.546700E-01   0.149220E-02   0.156923E-12  -0.109839E-02
  5406   0.545210E-01   0.148793E-02   0.155682E-12  -0.109772E-02
  5407   0.543727E-01   0.148374E-02   0.154447E-12  -0.109730E-02
  5408   0.542244E-01   0.147958E-02   0.153220E-12  -0.109696E-02
  5409   0.540798E-01   0.147543E-02   0.151999E-12  -0.109679E-02
  5410   0.539351E-01   0.147130E-02   0.150784E-12  -0.109655E-02
  5411   0.537904E-01   0.146711E-02   0.149577E-12  -0.109656E-02
  5412   0.536487E-01   0.146294E-02   0.148376E-12  -0.109658E-02
  5413   0.535077E-01   0.145886E-02   0.147182E-12  -0.109676E-02
  5414   0.533689E-01   0.145465E-02   0.145994E-12  -0.109703E-02
  5415   0.532308E-01   0.145061E-02   0.144813E-12  -0.109739E-02
  5416   0.530941E-01   0.144636E-02   0.143639E-12  -0.109791E-02
  5417   0.529582E-01   0.144228E-02   0.142471E-12  -0.109845E-02
  5418   0.528237E-01   0.143821E-02   0.141309E-12  -0.109908E-02
  5419   0.526915E-01   0.143409E-02   0.140155E-12  -0.109979E-02
  5420   0.525592E-01   0.142998E-02   0.139006E-12  -0.110060E-02
  5421   0.524291E-01   0.142582E-02   0.137865E-12  -0.110149E-02
  5422   0.523004E-01   0.142174E-02   0.136729E-12  -0.110247E-02
  5423   0.521717E-01   0.141769E-02   0.135601E-12  -0.110347E-02
  5424   0.520453E-01   0.141350E-02   0.134478E-12  -0.110462E-02
  5425   0.519188E-01   0.140947E-02   0.133362E-12  -0.110580E-02
  5426   0.517952E-01   0.140532E-02   0.132253E-12  -0.110706E-02
  5427   0.516716E-01   0.140118E-02   0.131149E-12  -0.110833E-02
  5428   0.515495E-01   0.139698E-02   0.130053E-12  -0.110962E-02
  5429   0.514288E-01   0.139295E-02   0.128962E-12  -0.111108E-02
  5430   0.513096E-01   0.138886E-02   0.127878E-12  -0.111254E-02
  5431   0.511910E-01   0.138471E-02   0.126800E-12  -0.111402E-02
  5432   0.510747E-01   0.138050E-02   0.125728E-12  -0.111559E-02
  5433   0.509591E-01   0.137646E-02   0.124663E-12  -0.111718E-02
  5434   0.508450E-01   0.137228E-02   0.123604E-12  -0.111892E-02
  5435   0.507315E-01   0.136812E-02   0.122551E-12  -0.112061E-02
  5436   0.506188E-01   0.136405E-02   0.121504E-12  -0.112238E-02
  5437   0.505083E-01   0.135985E-02   0.120464E-12  -0.112417E-02
  5438   0.503985E-01   0.135574E-02   0.119429E-12  -0.112590E-02
  5439   0.502901E-01   0.135157E-02   0.118401E-12  -0.112779E-02
  5440   0.501825E-01   0.134748E-02   0.117379E-12  -0.112961E-02
  5441   0.500770E-01   0.134327E-02   0.116363E-12  -0.113153E-02
  5442   0.499716E-01   0.133914E-02   0.115353E-12  -0.113339E-02
  5443   0.498683E-01   0.133496E-02   0.114349E-12  -0.113533E-02
  5444   0.497642E-01   0.133086E-02   0.113352E-12  -0.113736E-02
  5445   0.496631E-01   0.132663E-02   0.112360E-12  -0.113926E-02
  5446   0.495627E-01   0.132249E-02   0.111374E-12  -0.114125E-02
  5447   0.494638E-01   0.131821E-02   0.110394E-12  -0.114317E-02
  5448   0.493648E-01   0.131410E-02   0.109420E-12  -0.114511E-02
  5449   0.492673E-01   0.130986E-02   0.108452E-12  -0.114706E-02
  5450   0.491712E-01   0.130563E-02   0.107490E-12  -0.114902E-02
  5451   0.490766E-01   0.130148E-02   0.106534E-12  -0.115108E-02
  5452   0.489827E-01   0.129728E-02   0.105584E-12  -0.115307E-02
  5453   0.488887E-01   0.129302E-02   0.104640E-12  -0.115500E-02
  5454   0.487970E-01   0.128877E-02   0.103701E-12  -0.115702E-02
  5455   0.487059E-01   0.128454E-02   0.102768E-12  -0.115897E-02
  5456   0.486171E-01   0.128032E-02   0.101842E-12  -0.116087E-02
  5457   0.485282E-01   0.127611E-02   0.100920E-12  -0.116285E-02
  5458   0.484401E-01   0.127185E-02   0.100005E-12  -0.116463E-02
  5459   0.483534E-01   0.126752E-02   0.990955E-13  -0.116656E-02
  5460   0.482674E-01   0.126336E-02   0.981917E-13  -0.116844E-02
  5461   0.481828E-01   0.125906E-02   0.972935E-13  -0.117025E-02
  5462   0.480990E-01   0.125485E-02   0.964010E-13  -0.117207E-02
  5463   0.480166E-01   0.125050E-02   0.955142E-13  -0.117384E-02
  5464   0.479349E-01   0.124624E-02   0.946330E-13  -0.117554E-02
  5465   0.478540E-01   0.124192E-02   0.937575E-13  -0.117726E-02
  5466   0.477737E-01   0.123762E-02   0.928876E-13  -0.117899E-02
  5467   0.476957E-01   0.123332E-02   0.920232E-13  -0.118066E-02
  5468   0.476168E-01   0.122904E-02   0.911644E-13  -0.118219E-02
  5469   0.475395E-01   0.122470E-02   0.903112E-13  -0.118381E-02
  5470   0.474635E-01   0.122045E-02   0.894635E-13  -0.118529E-02
  5471   0.473876E-01   0.121613E-02   0.886213E-13  -0.118679E-02
  5472   0.473138E-01   0.121183E-02   0.877846E-13  -0.118815E-02
  5473   0.472400E-01   0.120754E-02   0.869533E-13  -0.118959E-02
  5474   0.471669E-01   0.120319E-02   0.861275E-13  -0.119090E-02
  5475   0.470952E-01   0.119877E-02   0.853072E-13  -0.119223E-02
  5476   0.470243E-01   0.119445E-02   0.844922E-13  -0.119334E-02
  5477   0.469541E-01   0.119013E-02   0.836826E-13  -0.119454E-02
  5478   0.468846E-01   0.118583E-02   0.828784E-13  -0.119560E-02
  5479   0.468150E-01   0.118139E-02   0.820796E-13  -0.119668E-02
  5480   0.467469E-01   0.117712E-02   0.812860E-13  -0.119762E-02
  5481   0.466803E-01   0.117263E-02   0.804978E-13  -0.119865E-02
  5482   0.466143E-01   0.116830E-02   0.797149E-13  -0.119946E-02
  5483   0.465483E-01   0.116406E-02   0.789372E-13  -0.120029E-02
  5484   0.464838E-01   0.115961E-02   0.781648E-13  -0.120098E-02
  5485   0.464193E-01   0.115524E-02   0.773977E-13  -0.120169E-02
  5486   0.463561E-01   0.115089E-02   0.766357E-13  -0.120225E-02
  5487   0.462930E-01   0.114639E-02   0.758789E-13  -0.120283E-02
  5488   0.462313E-01   0.114206E-02   0.751273E-13  -0.120328E-02
  5489   0.461703E-01   0.113767E-02   0.743809E-13  -0.120358E-02
  5490   0.461093E-01   0.113343E-02   0.736396E-13  -0.120398E-02
  5491   0.460497E-01   0.112906E-02   0.729033E-13  -0.120416E-02
  5492   0.459901E-01   0.112463E-02   0.721722E-13  -0.120435E-02
  5493   0.459319E-01   0.112035E-02   0.714462E-13  -0.120441E-02
  5494   0.458737E-01   0.111602E-02   0.707252E-13  -0.120441E-02
  5495   0.458163E-01   0.111161E-02   0.700093E-13  -0.120434E-02
  5496   0.457587E-01   0.110730E-02   0.692983E-13  -0.120414E-02
  5497   0.457026E-01   0.110292E-02   0.685924E-13  -0.120395E-02
  5498   0.456473E-01   0.109847E-02   0.678914E-13  -0.120362E-02
  5499   0.455919E-01   0.109412E-02   0.671954E-13  -0.120323E-02
  5500   0.455372E-01   0.108969E-02   0.665043E-13  -0.120270E-02
  5501   0.454839E-01   0.108536E-02   0.658181E-13  -0.120218E-02
  5502   0.454306E-01   0.108103E-02   0.651368E-13  -0.120145E-02
  5503   0.453780E-01   0.107664E-02   0.644604E-13  -0.120074E-02
  5504   0.453254E-01   0.107226E-02   0.637889E-13  -0.120003E-02
  5505   0.452728E-01   0.106796E-02   0.631222E-13  -0.119912E-02
  5506   0.452216E-01   0.106353E-02   0.624603E-13  -0.119807E-02
  5507   0.451711E-01   0.105925E-02   0.618032E-13  -0.119702E-02
  5508   0.451213E-01   0.105491E-02   0.611509E-13  -0.119585E-02
  5509   0.450707E-01   0.105066E-02   0.605033E-13  -0.119453E-02
  5510   0.450215E-01   0.104633E-02   0.598605E-13  -0.119323E-02
  5511   0.449724E-01   0.104202E-02   0.592224E-13  -0.119178E-02
  5512   0.449232E-01   0.103765E-02   0.585890E-13  -0.119035E-02
  5513   0.448754E-01   0.103336E-02   0.579602E-13  -0.118871E-02
  5514   0.448269E-01   0.102915E-02   0.573362E-13  -0.118701E-02
  5515   0.447790E-01   0.102488E-02   0.567167E-13  -0.118524E-02
  5516   0.447319E-01   0.102054E-02   0.561019E-13  -0.118333E-02
  5517   0.446847E-01   0.101621E-02   0.554917E-13  -0.118136E-02
  5518   0.446383E-01   0.101197E-02   0.548860E-13  -0.117933E-02
  5519   0.445933E-01   0.100765E-02   0.542849E-13  -0.117716E-02
  5520   0.445467E-01   0.100343E-02   0.536884E-13  -0.117493E-02
  5521   0.445024E-01   0.999136E-03   0.530964E-13  -0.117263E-02
  5522   0.444572E-01   0.995001E-03   0.525089E-13  -0.117028E-02
  5523   0.444121E-01   0.990726E-03   0.519258E-13  -0.116778E-02
  5524   0.443683E-01   0.986609E-03   0.513472E-13  -0.116507E-02
  5525   0.443246E-01   0.982351E-03   0.507731E-13  -0.116245E-02
  5526   0.442800E-01   0.978177E-03   0.502034E-13  -0.115968E-02
  5527   0.442377E-01   0.974011E-03   0.496381E-13  -0.115678E-02
  5528   0.441931E-01   0.969779E-03   0.490771E-13  -0.115382E-02
  5529   0.441514E-01   0.965629E-03   0.485205E-13  -0.115087E-02
  5530   0.441082E-01   0.961488E-03   0.479683E-13  -0.114770E-02
  5531   0.440656E-01   0.957429E-03   0.474204E-13  -0.114448E-02
  5532   0.440231E-01   0.953379E-03   0.468768E-13  -0.114119E-02
  5533   0.439805E-01   0.949262E-03   0.463375E-13  -0.113783E-02
  5534   0.439386E-01   0.945153E-03   0.458024E-13  -0.113434E-02
  5535   0.438974E-01   0.941051E-03   0.452716E-13  -0.113078E-02
  5536   0.438554E-01   0.936958E-03   0.447450E-13  -0.112708E-02
  5537   0.438142E-01   0.932946E-03   0.442226E-13  -0.112340E-02
  5538   0.437721E-01   0.928942E-03   0.437044E-13  -0.111958E-02
  5539   0.437315E-01   0.924946E-03   0.431903E-13  -0.111576E-02
  5540   0.436909E-01   0.921031E-03   0.426804E-13  -0.111174E-02
  5541   0.436502E-01   0.916975E-03   0.421746E-13  -0.110765E-02
  5542   0.436087E-01   0.913149E-03   0.416730E-13  -0.110357E-02
  5543   0.435687E-01   0.909108E-03   0.411754E-13  -0.109935E-02
  5544   0.435286E-01   0.905222E-03   0.406819E-13  -0.109507E-02
